Tip artera,Denumire artera,Numar,Codpostal,Sector,Oficiu distribuire
Strada,Șaradei,nr. 2-80,012805,1,București 86
Strada,Șaradei,nr. 82-88,012806,1,București 86
Strada,Subcetate,nr. 1-49,012811,1,București 86
Strada,Subcetate,nr. 51-59,012812,1,București 86
Strada,Subcetate,nr. 2-60,012814,1,București 86
Strada,Subcetate,nr. 62-70,012815,1,București 86
Strada,Almaș,nr. 1-9,012827,1,București 86
Strada,Almaș,nr. 11,012828,1,București 86
Strada,Almaș,nr. 13-19,012829,1,București 86
Strada,Almaș,nr. 2-10,012834,1,București 86
Strada,Almaș,nr. 12-16,012835,1,București 86
Șoseaua,București-Ploiești,nr. 42,015011,1,București 88
Șoseaua,București-Ploiești,nr. 44,015012,1,București 88
Șoseaua,București-Ploiești,nr. 46-50,015013,1,București 88
Strada,Ciurea Viorel,nr. 1-T,015021,1,București 88
Strada,Ciurea Viorel,nr. 2-T,015025,1,București 88
Strada,Buescu Pană,nr. 1-T,015031,1,București 88
Strada,Buescu Pană,nr. 2-T,015033,1,București 88
Strada,Munteanu Vlad,nr. 1-T,015035,1,București 88
Strada,Munteanu Vlad,nr. 2-T,015037,1,București 88
Calea,Zăvoi Ion,nr. 1-T,015041,1,București 88
Calea,Zăvoi Ion,nr. 2-T,015045,1,București 88
Calea,Vlădescu Radu,nr. 1-T,015051,1,București 88
Calea,Vlădescu Radu,nr. 2-T,015055,1,București 88
Bulevardul,Nasta Alexandru,nr. 1-T,015101,1,București 88
Bulevardul,Nasta Alexandru,nr. 2-T,015105,1,București 88
Piața,Maier Ion,,015111,1,București 88
Piața,Horticultorilor,,015115,1,București 88
Bulevardul,Librescu Liviu,nr. 1-T,015116,1,București 88
Bulevardul,Librescu Liviu,nr. 2-T,015118,1,București 88
Bulevardul,Stamatin Neculai,nr. 1-T,015121,1,București 88
Bulevardul,Stamatin Neculai,nr. 2-T,015125,1,București 88
Strada,Gheție Vasile,nr. 1-T,015131,1,București 88
Strada,Gheție Vasile,nr. 2-T,015133,1,București 88
Piața,Popoviciu Aurel,,015135,1,București 88
Bulevardul,Agronomiei,nr. 1-T,015141,1,București 88
Bulevardul,Agronomiei,nr. 2-T,015143,1,București 88
Strada,Buruiană Lascăr,nr. 1-T,015145,1,București 88
Strada,Buruiană Lascăr,nr. 2-T,015147,1,București 88
Strada,Roman Corneliu,nr. 1-T,015151,1,București 88
Strada,Roman Corneliu,nr. 2-T,015155,1,București 88
Bulevardul,Constantinescu Gherasim,nr. 1-T,015201,1,București 88
Bulevardul,Constantinescu Gherasim,nr. 2-T,015205,1,București 88
Strada,Levente Mihai,nr. 1-T,015211,1,București 88
Strada,Levente Mihai,nr. 2-T,015213,1,București 88
Strada,Martin Teodor,nr. 1-T,015215,1,București 88
Strada,Martin Teodor,nr. 2-T,015217,1,București 88
Bulevardul,Furtunescu Alexandru,nr. 1-T,015221,1,București 88
Bulevardul,Furtunescu Alexandru,nr. 2-T,015225,1,București 88
Bulevardul,Saidel Teodor,nr. 1-T,015231,1,București 88
Bulevardul,Saidel Teodor,nr. 2-T,015233,1,București 88
Bulevardul,Riegler Paul,nr. 1-T,015236,1,București 88
Bulevardul,Riegler Paul,nr. 2-T,015238,1,București 88
Bulevardul,Filip Nicolae,nr. 1-T,015241,1,București 88
Bulevardul,Filip Nicolae,nr. 2-T,015245,1,București 88
Aleea,Privighetorilor,,014031,1,București 88
Strada,Padina,,014032,1,București 88
Strada,Vadul Moldovei,,014033,1,București 88
Aleea,Teișani,,014034,1,București 88
Drumul,Codrii Cosminului,,014035,1,București 88
Drumul,Codrii Vlăsiei,,014036,1,București 88
Drumul,Pădurea Ciolpani,,014041,1,București 88
Drumul,Pădurea Pustnicu,,014042,1,București 88
Drumul,Pădurea Mogoșoaia,,014043,1,București 88
Drumul,Pădurea Neagră,,014044,1,București 88
Șoseaua,București-Ploiești,nr. 52-62,015014,1,București 88
Șoseaua,București-Ploiești,nr. 64-84,015015,1,București 88
Șoseaua,București-Ploiești,nr. 86-T,015016,1,București 88
Strada,Silvestru,nr. 1-19,020731,2,București 9
Strada,Silvestru,nr. 2-16,020735,2,București 9
Strada,Spătarului,nr. 1-9,020771,2,București 9
Strada,Spătarului,nr. 11-23,020772,2,București 9
Strada,Spătarului,nr. 25-T,020773,2,București 9
Strada,Spătarului,nr. 2-10,020774,2,București 9
Strada,Spătarului,nr. 12-24,020775,2,București 9
Strada,Spătarului,nr. 26-T,020776,2,București 9
Intrarea,Spătarului,,020777,2,București 9
Strada,Cercului,nr. 1-T,020778,2,București 9
Strada,Cercului,nr. 2-T,020779,2,București 9
Strada,Corbeni,nr. 1-17,020781,2,București 9
Strada,Corbeni,nr. 19-T,020782,2,București 9
Strada,Corbeni,nr. 2-24,020783,2,București 9
Strada,Corbeni,nr. 26-T,020784,2,București 9
Strada,Franzelarilor,nr. 1-T,020785,2,București 9
Strada,Franzelarilor,nr. 2-T,020786,2,București 9
Strada,Latina,nr. 1-5,020791,2,București 9
Strada,Latina,nr. 7-T,020792,2,București 9
Strada,Latina,nr. 2-16,020793,2,București 9
Strada,Latina,nr. 18-T,020794,2,București 9
Strada,Pasului,,020795,2,București 9
Strada,Rafael Sanzio,,020796,2,București 9
Strada,Semilunei,,020797,2,București 9
Strada,Toamnei,nr. 1-15,020701,2,București 9
Strada,Toamnei,nr. 17-39,020702,2,București 9
Strada,Toamnei,nr. 41-83,020703,2,București 9
Strada,Toamnei,nr. 2-14,020711,2,București 9
Strada,Toamnei,nr. 16-40,020712,2,București 9
Strada,Toamnei,nr. 42-68,020713,2,București 9
Strada,Salcâmilor,nr. 1-T,020721,2,București 9
Strada,Salcâmilor,nr. 2-T,020722,2,București 9
Strada,Verii,,020723,2,București 9
Strada,Armoniei,nr. 1-T,020724,2,București 9
Strada,Armoniei,nr. 2-T,020725,2,București 9
Strada,Silvestru,nr. 21-45,020732,2,București 9
Strada,Silvestru,nr. 47-69,020733,2,București 9
Strada,Silvestru,nr. 71-T,020734,2,București 9
Strada,Silvestru,nr. 18-32,020736,2,București 9
Strada,Silvestru,nr. 34-T,020737,2,București 9
Strada,"Bidoianu Chiriac, preot",,020738,2,București 9
Strada,Părintele Galeriu,nr. 1-T,020761,2,București 9
Strada,Părintele Galeriu,nr. 2-T,020762,2,București 9
Intrarea,Topliceni,,020763,2,București 9
Strada,Oltarului,nr. 1-T,020764,2,București 9
Strada,Oltarului,nr. 2-T,020765,2,București 9
Intrarea,Dumitrescu Procopie,,020766,2,București 9
Strada,Popa Petre,nr. 1-15,020801,2,București 9
Strada,Popa Petre,nr. 17-33,020802,2,București 9
Strada,Popa Petre,nr. 35-T,020803,2,București 9
Strada,Popa Petre,nr. 2-14,020804,2,București 9
Strada,Popa Petre,nr. 16-32,020805,2,București 9
Strada,Popa Petre,nr. 34-T,020806,2,București 9
Strada,Movilă Ion,,020475,2,București 9
Strada,Donici Alexandru,nr. 15-T,020477,2,București 9
Strada,Donici Alexandru,nr. 12-T,020479,2,București 9
Strada,Rosetti Maria,nr. 45-55,020483,2,București 9
Strada,Rosetti Maria,nr. 57-T,020484,2,București 9
Strada,Rosetti Maria,nr. 26-34,020487,2,București 9
Strada,Rosetti Maria,nr. 36-T,020488,2,București 9
Strada,Lascăr Vasile,nr. 59-91,020493,2,București 9
Strada,Lascăr Vasile,nr. 93-103,020494,2,București 9
Strada,Lascăr Vasile,nr. 105-129,020495,2,București 9
Strada,Lascăr Vasile,nr. 76-98,020505,2,București 9
Strada,Lascăr Vasile,nr. 100-122,020506,2,București 9
Strada,Lascăr Vasile,nr. 124-136,020507,2,București 9
Strada,Logofătul Luca Stroici,nr. 31-45,020583,2,București 9
Strada,Logofătul Luca Stroici,nr. 47-T,020584,2,București 9
Strada,Logofătul Luca Stroici,nr. 22-28,020587,2,București 9
Strada,Logofătul Luca Stroici,nr. 30-T,020588,2,București 9
Strada,Paciurea Dimitrie,,020589,2,București 9
Strada,Palade D. Gheorghe,nr. 1-19,020591,2,București 9
Strada,Palade D. Gheorghe,nr. 21-T,020592,2,București 9
Strada,Palade D. Gheorghe,nr. 2-22,020593,2,București 9
Strada,Palade D. Gheorghe,nr. 24-T,020594,2,București 9
Strada,Luminei,nr. 1-T,020595,2,București 9
Strada,Luminei,nr. 2-T,020596,2,București 9
Piața,Gemeni,,020597,2,București 9
Strada,Viitorului,nr. 1-9,020601,2,București 9
Strada,Viitorului,nr. 11-27,020602,2,București 9
Strada,Viitorului,nr. 29-43,020603,2,București 9
Strada,Viitorului,nr. 45-57,020604,2,București 9
Strada,Viitorului,nr. 59-75,020605,2,București 9
Strada,Viitorului,nr. 2-28,020612,2,București 9
Strada,Viitorului,nr. 30-40,020613,2,București 9
Strada,Viitorului,nr. 42-58,020614,2,București 9
Strada,Viitorului,nr. 60-78,020615,2,București 9
Strada,Eminescu Mihai,nr. 69-85,020072,2,București 9
Strada,Eminescu Mihai,nr. 87-107,020073,2,București 9
Strada,Eminescu Mihai,nr. 109-135,020074,2,București 9
Strada,Eminescu Mihai,nr. 102-124,020082,2,București 9
Strada,Eminescu Mihai,nr. 126-156,020083,2,București 9
Strada,Eminescu Mihai,nr. 158-180,020084,2,București 9
Strada,Drobeta,,020521,2,București 9
Strada,Viitorului,nr. 77-99,020606,2,București 9
Strada,Viitorului,nr. 101-119,020607,2,București 9
Strada,Viitorului,nr. 80-112,020616,2,București 9
Intrarea,Viitorului,,020619,2,București 9
Strada,"Doda Traian, g-ral.",nr. 1-T,020621,2,București 9
Strada,"Doda Traian, g-ral.",nr. 2-T,020622,2,București 9
Strada,Ocolului,nr. 1-T,020623,2,București 9
Strada,Ocolului,nr. 2-T,020624,2,București 9
Strada,Răsuri,nr. 1-T,020625,2,București 9
Strada,Răsuri,nr. 2-T,020626,2,București 9
Strada,"Ursu Ion, prof.",nr. 1-T,020631,2,București 9
Strada,"Ursu Ion, prof.",nr. 2-T,020632,2,București 9
Intrarea,Legendei,,020633,2,București 9
Intrarea,Diacului,,020634,2,București 9
Bulevardul,Dacia,nr. 69-79,020051,2,București 9
Bulevardul,Dacia,nr. 81-89,020052,2,București 9
Bulevardul,Dacia,nr. 91-99,020053,2,București 9
Bulevardul,Dacia,nr. 101-107,020054,2,București 9
Bulevardul,Dacia,nr. 52-70,020061,2,București 9
Bulevardul,Dacia,nr. 72-90,020062,2,București 9
Strada,Vlaicu Aurel,nr. 1-37,020091,2,București 9
Strada,Vlaicu Aurel,nr. 39-71,020092,2,București 9
Strada,Vlaicu Aurel,nr. 2-24,020096,2,București 9
Strada,Vlaicu Aurel,nr. 26-74,020097,2,București 9
Intrarea,Voicu Ion,,020465,2,București 9
Strada,Philippide Alexandru,nr. 1-T,020466,2,București 9
Strada,Philippide Alexandru,nr. 2-T,020467,2,București 9
Strada,Botez Corneliu,nr. 1-T,020471,2,București 9
Strada,Botez Corneliu,nr. 2-T,020472,2,București 9
Strada,Icoanei,nr. 1-19,020451,2,București 9
Strada,Icoanei,nr. 21-43,020452,2,București 9
Strada,Icoanei,nr. 45-63,020453,2,București 9
Strada,Icoanei,nr. 2-34,020456,2,București 9
Strada,Icoanei,nr. 36-66,020457,2,București 9
Strada,Dumbrava Roșie,nr. 1-13,020461,2,București 9
Strada,Dumbrava Roșie,nr. 15-T,020462,2,București 9
Strada,Dumbrava Roșie,nr. 2-16,020463,2,București 9
Strada,Dumbrava Roșie,nr. 18-T,020464,2,București 9
Piața,Spania,,020468,2,București 9
Strada,Orbescu Dimitrie,,020469,2,București 9
Strada,Schitul Darvari,nr. 1-T,020473,2,București 9
Strada,Schitul Darvari,nr. 2-T,020474,2,București 9
Strada,Rosetti Maria,nr. 1-17,020481,2,București 9
Strada,Rosetti Maria,nr. 19-43,020482,2,București 9
Strada,Rosetti Maria,nr. 2-12,020485,2,București 9
Strada,Rosetti Maria,nr. 14-24,020486,2,București 9
Strada,Russo Alecu,nr. 1-T,020522,2,București 9
Strada,Russo Alecu,nr. 2-T,020523,2,București 9
Strada,Sterian Margareta,,020524,2,București 9
Strada,Lascăr Vasile,nr. 131-155,020496,2,București 9
Strada,Lascăr Vasile,nr. 157-173,020497,2,București 9
Strada,Lascăr Vasile,nr. 175-191,020498,2,București 9
Strada,Lascăr Vasile,nr. 138-170,020511,2,București 9
Strada,Lascăr Vasile,nr. 172-194,020512,2,București 9
Strada,Lascăr Vasile,nr. 196-T,020513,2,București 9
Strada,"Iorceanu Spiridon, ing.",nr. 1-T,020635,2,București 9
Strada,"Iorceanu Spiridon, ing.",nr. 2-T,020636,2,București 9
Strada,Busolei,,020637,2,București 9
Strada,Borzești,,020638,2,București 9
Strada,Viesparilor,nr. 1-23,020641,2,București 9
Strada,Viesparilor,nr. 25-T,020642,2,București 9
Strada,Viesparilor,nr. 2-30,020643,2,București 9
Strada,Viesparilor,nr. 32-T,020644,2,București 9
Strada,Educației,nr. 1-21,020645,2,București 9
Strada,Educației,nr. 23-T,020646,2,București 9
Strada,Educației,nr. 2-18,020647,2,București 9
Strada,Educației,nr. 20-T,020648,2,București 9
Strada,Hagi Stoica Nicolae,,020649,2,București 9
Strada,Despot Vodă,nr. 15-35,020652,2,București 9
Strada,Despot Vodă,nr. 37-T,020653,2,București 9
Strada,Despot Vodă,nr. 16A-30,020655,2,București 9
Strada,Despot Vodă,nr. 32-T,020656,2,București 9
Strada,Cosminului,,020657,2,București 9
Strada,Kirilov Nicolae,,020658,2,București 9
Strada,Badea Cârțan,nr. 1-39,020661,2,București 9
Strada,Badea Cârțan,nr. 41-T,020662,2,București 9
Strada,Badea Cârțan,nr. 2-30,020663,2,București 9
Strada,Badea Cârțan,nr. 32-T,020664,2,București 9
Strada,Viitorului,nr. 121-139,020608,2,București 9
Strada,Viitorului,nr. 141-169,020609,2,București 9
Strada,Viitorului,nr. 171-T,020611,2,București 9
Strada,Viitorului,nr. 114-162,020617,2,București 9
Strada,Viitorului,nr. 164-T,020618,2,București 9
Strada,Despot Vodă,nr. 1-13,020651,2,București 9
Strada,Despot Vodă,nr. 2-16,020654,2,București 9
Strada,Radu de la Afumați,nr. 1-39,020665,2,București 9
Strada,Radu de la Afumați,nr. 41-T,020666,2,București 9
Strada,Radu de la Afumați,nr. 2-40,020667,2,București 9
Strada,Radu de la Afumați,nr. 42-T,020668,2,București 9
Intrarea,Făurești,,020669,2,București 9
Strada,Ardeleni,nr. 17A-23,020672,2,București 9
Strada,Ardeleni,nr. 25-T,020673,2,București 9
Strada,Ardeleni,nr. 24-30,020675,2,București 9
Strada,Ardeleni,nr. 32-T,020676,2,București 9
Strada,Precupeții Vechi,nr. 29-31,020682,2,București 9
Strada,Precupeții Vechi,nr. 33-53,020683,2,București 9
Strada,Precupeții Vechi,nr. 55-T,020684,2,București 9
Strada,Precupeții Vechi,nr. 34-54,020686,2,București 9
Strada,Precupeții Vechi,nr. 56-T,020687,2,București 9
Intrarea,Precupeții Vechi,,020688,2,București 9
Intrarea,Cobiliței,,020691,2,București 9
Strada,Măcelari,nr. 1-T,020692,2,București 9
Strada,Măcelari,nr. 2-T,020693,2,București 9
Strada,"Radovici Șt. Alexandru, g-ral.",nr. 1-T,020694,2,București 9
Strada,"Radovici Șt. Alexandru, g-ral.",nr. 2-T,020695,2,București 9
Strada,Coloniei,,020706,2,București 9
Strada,Ardeleni,nr. 1-17,020671,2,București 9
Strada,Ardeleni,nr. 2-22,020674,2,București 9
Strada,Precupeții Vechi,nr. 1-27,020681,2,București 9
Strada,Precupeții Vechi,nr. 2-32,020685,2,București 9
Strada,Monumentului,,020689,2,București 9
Strada,Toamnei,nr. 85-103,020704,2,București 9
Strada,Toamnei,nr. 105-T,020705,2,București 9
Strada,Toamnei,nr. 92-112,020715,2,București 9
Strada,Toamnei,nr. 114-T,020716,2,București 9
Intrarea,Țibana,,020717,2,București 9
Strada,Dragoș Vodă,nr. 1-25,020743,2,București 9
Strada,Dragoș Vodă,nr. 27-47,020744,2,București 9
Strada,Dragoș Vodă,nr. 49-T,020745,2,București 9
Strada,Dragoș Vodă,nr. 2-28,020746,2,București 9
Strada,Dragoș Vodă,nr. 30-58,020747,2,București 9
Strada,Dragoș Vodă,nr. 60-T,020748,2,București 9
Strada,Iernii,,020749,2,București 9
Bulevardul,Dacia,nr. 109-115,020055,2,București 9
Bulevardul,Dacia,nr. 117-135,020056,2,București 9
Bulevardul,Dacia,nr. 137-T,020057,2,București 9
Bulevardul,Dacia,nr. 92-104,020063,2,București 9
Bulevardul,Dacia,nr. 106-136,020064,2,București 9
Bulevardul,Dacia,nr. 138-T,020065,2,București 9
Strada,Eminescu Mihai,nr. 137-157,020075,2,București 9
Strada,Eminescu Mihai,nr. 159-177,020076,2,București 9
Strada,Eminescu Mihai,nr. 179-181,020077,2,București 9
Strada,Eminescu Mihai,nr. 183-T,020078,2,București 9
Strada,Eminescu Mihai,nr. 182-T,020085,2,București 9
Strada,Toamnei,nr. 70-90,020714,2,București 9
Strada,Suvenir,,020741,2,București 9
Strada,Prepeliței,,020742,2,București 9
Strada,Episcopul Radu,nr. 1-29,020751,2,București 9
Strada,Episcopul Radu,nr. 31-T,020752,2,București 9
Strada,Episcopul Radu,nr. 2-28,020753,2,București 9
Strada,Episcopul Radu,nr. 30-T,020754,2,București 9
Intrarea,Episcopul Radu,,020755,2,București 9
Intrarea,Râmnic,,020756,2,București 9
Strada,Iancu Marcel,,020757,2,București 9
Intrarea,Monahului,,020758,2,București 9
Strada,Tunari,nr. 1-39,020525,2,București 9
Strada,Tunari,nr. 41-T,020526,2,București 9
Strada,Tunari,nr. 2-42,020527,2,București 9
Strada,Tunari,nr. 44-T,020528,2,București 9
Strada,"Călin Ion, erou",nr. 1-T,020531,2,București 9
Strada,"Călin Ion, erou",nr. 2-T,020532,2,București 9
Intrarea,"Călin Ion, erou",,020533,2,București 9
Strada,Răspântiilor,nr. 1-T,020547,2,București 9
Strada,Răspântiilor,nr. 2-T,020548,2,București 9
Strada,Dogarilor,nr. 1-25,020551,2,București 9
Strada,Dogarilor,nr. 2-34,020553,2,București 9
Strada,Leonida I.,nr. 1-T,020555,2,București 9
Strada,Leonida I.,nr. 2-T,020556,2,București 9
Strada,Icoanei,nr. 65-93,020454,2,București 9
Strada,Icoanei,nr. 95-T,020455,2,București 9
Strada,Icoanei,nr. 68-80,020458,2,București 9
Strada,Icoanei,nr. 82-T,020459,2,București 9
Strada,Lascăr Vasile,nr. 193-T,020499,2,București 9
Strada,"Năstase Pamfil, serg.",nr. 1-43,020534,2,București 9
Strada,"Năstase Pamfil, serg.",nr. 45-T,020535,2,București 9
Strada,"Năstase Pamfil, serg.",nr. 2-18,020536,2,București 9
Strada,"Năstase Pamfil, serg.",nr. 20-T,020537,2,București 9
Strada,"Mumuleanu Barbu, poet",nr. 1-23,020541,2,București 9
Strada,"Mumuleanu Barbu, poet",nr. 25-T,020542,2,București 9
Strada,"Mumuleanu Barbu, poet",nr. 2-28,020543,2,București 9
Strada,"Mumuleanu Barbu, poet",nr. 30-T,020544,2,București 9
Strada,Fierari,nr. 1-T,020545,2,București 9
Strada,Fierari,nr. 2-T,020546,2,București 9
Strada,Dogarilor,nr. 27-T,020552,2,București 9
Strada,Dogarilor,nr. 36-T,020554,2,București 9
Strada,Comănița,,020557,2,București 9
Strada,Domnița Ruxandra,nr. 1-T,020561,2,București 9
Strada,Domnița Ruxandra,nr. 2-T,020562,2,București 9
Strada,Mărgăritarelor,nr. 1-T,020563,2,București 9
Strada,Mărgăritarelor,nr. 2-T,020564,2,București 9
Strada,Brațului,nr. 1-T,020565,2,București 9
Strada,Brațului,nr. 2-T,020566,2,București 9
Strada,Ghiocei,nr. 1-T,020571,2,București 9
Strada,Ghiocei,nr. 2-T,020572,2,București 9
Intrarea,Docherilor,,020573,2,București 9
Intrarea,Bicaz,,020574,2,București 9
Intrarea,Galați,,020575,2,București 9
Șoseaua,Ștefan cel Mare,nr. 17,020124,2,București 10
Șoseaua,Ștefan cel Mare,nr. 19-21,020125,2,București 10
Șoseaua,Ștefan cel Mare,nr. 23-27,020126,2,București 10
Șoseaua,Ștefan cel Mare,nr. 29-31,020127,2,București 10
Aleea,Circului,nr. 1-T,021103,2,București 10
Aleea,Circului,nr. 2-T,021104,2,București 10
Șoseaua,Ștefan cel Mare,nr. 11,020122,2,București 10
Șoseaua,Ștefan cel Mare,nr. 13-15,020123,2,București 10
Șoseaua,Ștefan cel Mare,nr. 24-26,020143,2,București 10
Șoseaua,Ștefan cel Mare,nr. 28-30,020144,2,București 10
Șoseaua,Ștefan cel Mare,nr. 32-34,020145,2,București 10
Strada,Dinu Vintilă,nr. 1-T,021101,2,București 10
Strada,Dinu Vintilă,nr. 2-T,021102,2,București 10
Șoseaua,Ștefan cel Mare,nr. 33,020131,2,București 10
Șoseaua,Ștefan cel Mare,nr. 35-37,020132,2,București 10
Șoseaua,Ștefan cel Mare,nr. 39-T,020133,2,București 10
Strada,"Grozovici Calistrat, dr.",nr. 1-T,021105,2,București 10
Strada,"Grozovici Calistrat, dr.",nr. 2-T,021106,2,București 10
Strada,Pârgarilor,nr. 1-T,021107,2,București 10
Strada,Pârgarilor,nr. 2-T,021108,2,București 10
Intrarea,Pârgarilor,,021109,2,București 10
Strada,Lizeanu,nr. 1-T,021111,2,București 10
Strada,Lizeanu,nr. 2-T,021112,2,București 10
Intrarea,Depoului,,021113,2,București 10
Strada,Silozului,nr. 1-T,021114,2,București 10
Strada,Silozului,nr. 2-T,021115,2,București 10
Strada,Brădești,nr. 1-T,021116,2,București 10
Strada,Brădești,nr. 2-T,021117,2,București 10
Strada,Halmeu,,021118,2,București 10
Intrarea,Vagonului,,021119,2,București 10
Strada,Reînvierii,nr. 1-T,021121,2,București 10
Strada,Reînvierii,nr. 2-T,021122,2,București 10
Strada,Mașina de Pâine,nr. 1-3,021123,2,București 10
Strada,Mașina de Pâine,nr. 5-35,021124,2,București 10
Strada,Mașina de Pâine,nr. 37-39,021125,2,București 10
Strada,Mașina de Pâine,nr. 41-43,021126,2,București 10
