"Tip artera","Denumire artera","Numar","Codpostal","Sector","Oficiu distribuire"
"Intrare","Valului","","014483","1","București 30"
"Șosea","Pipera","nr. 43-T","020308","2","București 30"
"Șosea","Pipera","nr. 42-T","020309","2","București 30"
"Șosea","Fabrica de Glucoză","nr. 1-T","020331","2","București 30"
"Șosea","Fabrica de Glucoză","nr. 2-T","020332","2","București 30"
"Intrare","Chefalului","","020333","2","București 30"
"Stradă","Gara Herăstrău","","020334","2","București 30"
"Cale","Floreasca","nr. 165-T","014459","1","București 30"
"Cale","Floreasca","nr. 244-T","014476","1","București 30"
"Bulevard","Pompeiu Dimitrie, mat.","nr. 1-9","020335","2","București 30"
"Bulevard","Pompeiu Dimitrie, mat.","nr. 11-T","020336","2","București 30"
"Bulevard","Pompeiu Dimitrie, mat.","nr. 2-10","020337","2","București 30"
"Bulevard","Pompeiu Dimitrie, mat.","nr. 12-T","020338","2","București 30"
"Stradă","Constantinescu George, ing.","","020339","2","București 30"
"Stradă","Matac Gheorghe, sold.","","020341","2","București 30"
"Stradă","Fibrei","","020342","2","București 30"
"Stradă","Turnul Eiffel","nr. 1-T","020343","2","București 30"
"Stradă","Turnul Eiffel","nr. 2-T","020344","2","București 30"
"Stradă","Kepler K. Johannes, astronom","nr. 1-T","020345","2","București 30"
"Stradă","Kepler K. Johannes, astronom","nr. 2-T","020346","2","București 30"
"Stradă","Calafat","","020347","2","București 30"
"Stradă","Păstorului","nr. 1-T","020348","2","București 30"
"Stradă","Păstorului","nr. 2-T","020349","2","București 30"
"Stradă","Ramuri Tei","nr. 1","020351","2","București 30"
"Stradă","Ramuri Tei","nr. 2-16","020354","2","București 30"
"Intrare","Volta","","020357","2","București 30"
"Stradă","Sfântul Petru Tei","nr. 1-T","020358","2","București 30"
"Stradă","Sfântul Petru Tei","nr. 2-T","020359","2","București 30"
"Stradă","Galvani Luigi, fizician","nr. 1-T","020361","2","București 30"
"Stradă","Galvani Luigi, fizician","nr. 2-T","020362","2","București 30"
"Bulevard","Lacul Tei","nr. 1-17","020371","2","București 30"
"Bulevard","Lacul Tei","nr. 19-61","020372","2","București 30"
"Bulevard","Lacul Tei","nr. 63-69","020373","2","București 30"
"Bulevard","Lacul Tei","nr. 71-75","020374","2","București 30"
"Bulevard","Lacul Tei","nr. 77-81","020375","2","București 30"
"Bulevard","Lacul Tei","nr. 2-54","020391","2","București 30"
"Bulevard","Lacul Tei","nr. 56","020392","2","București 30"
"Bulevard","Lacul Tei","nr. 58-72","020393","2","București 30"
"Bulevard","Bălcescu Nicolae","nr. 2-14","010051","1","București 37"
"Bulevard","Bălcescu Nicolae","nr. 16-22","010052","1","București 37"
"Bulevard","Bălcescu Nicolae","nr. 24","010053","1","București 37"
"Bulevard","Bălcescu Nicolae","nr. 26-28","010054","1","București 37"
"Bulevard","Bălcescu Nicolae","nr. 30-T","010055","1","București 37"
"Stradă","Conta Vasile","nr. 1-9","020951","2","București 37"
"Stradă","Conta Vasile","nr. 9A-T","020952","2","București 37"
"Stradă","Conta Vasile","nr. 2-12","020953","2","București 37"
"Stradă","Conta Vasile","nr. 14-T","020954","2","București 37"
"Stradă","Vuia Traian","nr. 1-T","020955","2","București 37"
"Stradă","Vuia Traian","nr. 2-T","020956","2","București 37"
"Stradă","Batiște","nr. 1-11","020931","2","București 37"
"Stradă","Batiște","nr. 13-15","020932","2","București 37"
"Stradă","Batiște","nr. 17-21","020933","2","București 37"
"Stradă","Batiște","nr. 2-12","020936","2","București 37"
"Stradă","Batiște","nr. 14-22","020937","2","București 37"
"Stradă","Arghezi Tudor, poet","nr. 5-19","020942","2","București 37"
"Stradă","Arghezi Tudor, poet","nr. 21-T","020943","2","București 37"
"Stradă","Arghezi Tudor, poet","nr. 6-18","020945","2","București 37"
"Stradă","Arghezi Tudor, poet","nr. 20-26","020946","2","București 37"
"Stradă","Arghezi Tudor, poet","nr. 28-44","020947","2","București 37"
"Stradă","Arghezi Tudor, poet","nr. 46-T","020948","2","București 37"
"Stradă","Filipescu Nicolae","nr. 1-T","020961","2","București 37"
"Stradă","Filipescu Nicolae","nr. 2-T","020962","2","București 37"
"Stradă","Blanduziei","","020963","2","București 37"
"Stradă","Școalei","","020964","2","București 37"
"Stradă","Praporgescu David, g-ral.","nr. 1-21","020965","2","București 37"
"Stradă","Praporgescu David, g-ral.","nr. 23-T","020966","2","București 37"
"Stradă","Praporgescu David, g-ral.","nr. 2-16","020967","2","București 37"
"Stradă","Praporgescu David, g-ral.","nr. 18-T","020968","2","București 37"
"Stradă","Calderon Jean Louis, ziarist","nr. 1-17","020031","2","București 37"
"Stradă","Calderon Jean Louis, ziarist","nr. 19-35","020032","2","București 37"
"Stradă","Calderon Jean Louis, ziarist","nr. 37-55","020033","2","București 37"
"Stradă","Calderon Jean Louis, ziarist","nr. 2-16","020035","2","București 37"
"Stradă","Calderon Jean Louis, ziarist","nr. 18-28","020036","2","București 37"
"Stradă","Calderon Jean Louis, ziarist","nr. 30-44","020037","2","București 37"
"Stradă","Calderon Jean Louis, ziarist","nr. 46-58","020038","2","București 37"
"Piață","21 Decembrie 1989","","010056","1","București 37"
"Stradă","Gerota D. Dimitrie","nr. 1-55","020111","2","București 37"
"Stradă","Gerota D. Dimitrie","nr. 2-64","020113","2","București 37"
"Bulevard","Carol I","nr. 1-19","030161","3","București 37"
"Bulevard","Carol I","nr. 21-23","030162","3","București 37"
"Stradă","Batiște","nr. 23-31","020934","2","București 37"
"Stradă","Batiște","nr. 33-T","020935","2","București 37"
"Stradă","Batiște","nr. 24-30","020938","2","București 37"
"Stradă","Batiște","nr. 32-T","020939","2","București 37"
"Stradă","Arghezi Tudor, poet","nr. 1-3","020941","2","București 37"
"Stradă","Arghezi Tudor, poet","nr. 2-4","020944","2","București 37"
"Stradă","Bacaloglu Emanoil, dr.","","020969","2","București 37"
"Stradă","Dianei","nr. 1-T","020971","2","București 37"
"Stradă","Dianei","nr. 2-T","020972","2","București 37"
"Stradă","Italiană","nr. 15-T","020974","2","București 37"
"Stradă","Italiană","nr. 22-T","020976","2","București 37"
"Stradă","Oțetari","nr. 1-T","020977","2","București 37"
"Stradă","Oțetari","nr. 2-T","020978","2","București 37"
"Stradă","Caragiale Ion Luca","nr. 1-9","020041","2","București 37"
"Stradă","Caragiale Ion Luca","nr. 11-29","020042","2","București 37"
"Stradă","Caragiale Ion Luca","nr. 2-10","020044","2","București 37"
"Stradă","Caragiale Ion Luca","nr. 12-26","020045","2","București 37"
"Intrare","Caragiale Ion Luca","nr. 1-T","020047","2","București 37"
"Intrare","Caragiale Ion Luca","nr. 2-T","020048","2","București 37"
"Stradă","Lascăr Vasile","nr. 1-29","020491","2","București 37"
"Stradă","Lascăr Vasile","nr. 31-57","020492","2","București 37"
"Stradă","Sfântul Spiridon","nr. 1-T","020981","2","București 37"
"Stradă","Sfântul Spiridon","nr. 2-T","020982","2","București 37"
"Stradă","Masaryk Thomas","nr. 1-19","020983","2","București 37"
"Stradă","Masaryk Thomas","nr. 21-T","020984","2","București 37"
"Stradă","Masaryk Thomas","nr. 2-18","020985","2","București 37"
"Stradă","Masaryk Thomas","nr. 20-T","020986","2","București 37"
"Stradă","Aaron Florian","nr. 1-T","020987","2","București 37"
"Stradă","Aaron Florian","nr. 2-T","020988","2","București 37"
"Stradă","Italiană","nr. 1-13","020973","2","București 37"
"Stradă","Italiană","nr. 2-20","020975","2","București 37"
"Intrare","Italiană","","020979","2","București 37"
"Stradă","Nacu Constantin","nr. 1-T","020995","2","București 37"
"Stradă","Nacu Constantin","nr. 2-T","020996","2","București 37"
"Stradă","Săgeții","nr. 1-T","020997","2","București 37"
"Stradă","Săgeții","nr. 2-T","020998","2","București 37"
"Stradă","Călinescu Armand","nr. 1-T","021011","2","București 37"
"Stradă","Călinescu Armand","nr. 2-T","021012","2","București 37"
"Stradă","Serghiescu Marin","nr. 1-T","021015","2","București 37"
"Stradă","Serghiescu Marin","nr. 2-T","021016","2","București 37"
"Stradă","Popa Rusu","nr. 1-15","021021","2","București 37"
"Stradă","Popa Rusu","nr. 17-T","021022","2","București 37"
"Stradă","Popa Rusu","nr. 2-20","021023","2","București 37"
"Stradă","Popa Rusu","nr. 22-T","021024","2","București 37"
"Stradă","Bocșa","","021025","2","București 37"
"Stradă","Termopile","","021026","2","București 37"
"Stradă","Arcului","nr. 1-11","021031","2","București 37"
"Stradă","Arcului","nr. 13-T","021032","2","București 37"
"Stradă","Arcului","nr. 2-12","021033","2","București 37"
"Stradă","Arcului","nr. 14-T","021034","2","București 37"
"Stradă","Donici Alexandru","nr. 1-13","020476","2","București 37"
"Stradă","Donici Alexandru","nr. 2-10","020478","2","București 37"
"Stradă","Lascăr Vasile","nr. 2-28","020501","2","București 37"
"Stradă","Lascăr Vasile","nr. 30-40","020502","2","București 37"
"Stradă","Lascăr Vasile","nr. 42-56","020503","2","București 37"
"Stradă","Lascăr Vasile","nr. 58-74","020504","2","București 37"
"Stradă","Logofătul Luca Stroici","nr. 1-15","020581","2","București 37"
"Stradă","Logofătul Luca Stroici","nr. 17-29","020582","2","București 37"
"Stradă","Logofătul Luca Stroici","nr. 2-8","020585","2","București 37"
"Stradă","Logofătul Luca Stroici","nr. 10-20","020586","2","București 37"
"Stradă","Speranței","nr. 1-15","020991","2","București 37"
"Stradă","Speranței","nr. 17-T","020992","2","București 37"
"Stradă","Speranței","nr. 2-26","020993","2","București 37"
"Stradă","Speranței","nr. 28-T","020994","2","București 37"
"Stradă","Inocenței","nr. 1-T","021013","2","București 37"
"Stradă","Inocenței","nr. 2-T","021014","2","București 37"
"Cale","Moșilor","nr. 1-21","030141","3","București 37"
"Cale","Moșilor","nr. 23-27","030142","3","București 37"
"Cale","Moșilor","nr. 2-34","030147","3","București 37"
"Cale","Moșilor","nr. 36-46","030148","3","București 37"
"Stradă","Bărăției","nr. 1-29","030194","3","București 37"
"Stradă","Bărăției","nr. 31-T","030195","3","București 37"
"Stradă","Bărăției","nr. 4-38","030197","3","București 37"
"Stradă","Bărăției","nr. 40-T","030198","3","București 37"
"Stradă","Elias Jacques","","030201","3","București 37"
"Stradă","Sfânta Vineri","nr. 1-21","030202","3","București 37"
"Stradă","Sfânta Vineri","nr. 2-22","030204","3","București 37"
"Stradă","Patriei","","030206","3","București 37"
"Stradă","Baia de Fier","","030207","3","București 37"
"Stradă","Stelea Spătarul","nr. 2-12","030213","3","București 37"
"Stradă","Stelea Spătarul","nr. 14-T","030214","3","București 37"
"Stradă","Calomfirescu Radu","nr. 1-T","030215","3","București 37"
"Stradă","Calomfirescu Radu","nr. 2-T","030216","3","București 37"
"Stradă","Robescu F. Constantin","nr. 1-T","030217","3","București 37"
"Stradă","Robescu F. Constantin","nr. 2-T","030218","3","București 37"
"Cale","Moșilor","nr. 29-49","030143","3","București 37"
"Cale","Moșilor","nr. 51","030144","3","București 37"
"Cale","Moșilor","nr. 53","030145","3","București 37"
"Cale","Moșilor","nr. 55-63","030146","3","București 37"
"Cale","Moșilor","nr. 48-60","030149","3","București 37"
"Cale","Moșilor","nr. 62-74","030151","3","București 37"
"Cale","Moșilor","nr. 76-94","030152","3","București 37"
"Bulevard","Carol I","nr. 6-12","030164","3","București 37"
"Bulevard","Carol I","nr. 14-22","030165","3","București 37"
"Stradă","Stelea Spătarul","nr. 1-15","030211","3","București 37"
"Stradă","Stelea Spătarul","nr. 17-T","030212","3","București 37"
"Stradă","Bălcești","nr. 1-T","030221","3","București 37"
"Stradă","Bălcești","nr. 2-T","030222","3","București 37"
"Bulevard","Botev Hristo","nr. 1-7","030231","3","București 37"
"Bulevard","Botev Hristo","nr. 9-15","030232","3","București 37"
"Bulevard","Botev Hristo","nr. 17-25","030233","3","București 37"
"Bulevard","Botev Hristo","nr. 27-T","030234","3","București 37"
"Bulevard","Botev Hristo","nr. 2-10","030235","3","București 37"
"Bulevard","Botev Hristo","nr. 12-18","030236","3","București 37"
"Bulevard","Botev Hristo","nr. 20-30","030237","3","București 37"
"Bulevard","Botev Hristo","nr. 32-T","030238","3","București 37"
"Intrare","Buzoianu Gh. Ion, lt. col.","","030239","3","București 37"
"Stradă","Lipscani","nr. 83-T","030034","3","București 37"
"Stradă","Lipscani","nr. 92-96","030038","3","București 37"
"Stradă","Lipscani","nr. 98-T","030039","3","București 37"
"Pasaj","Lipscani","","030153","3","București 37"
"Pasaj","Bălcescu Nicolae","","030166","3","București 37"
"Bulevard","Brătianu C. Ion","nr. 1-3","030171","3","București 37"
"Bulevard","Brătianu C. Ion","nr. 5-27","030172","3","București 37"
"Bulevard","Brătianu C. Ion","nr. 29-T","030173","3","București 37"
"Bulevard","Brătianu C. Ion","nr. 2-16","030174","3","București 37"
"Bulevard","Brătianu C. Ion","nr. 18-34","030175","3","București 37"
"Bulevard","Brătianu C. Ion","nr. 36-40","030176","3","București 37"
"Bulevard","Brătianu C. Ion","nr. 42-T","030177","3","București 37"
"Stradă","Mavrogheni Nicolae","nr. 1-T","030181","3","București 37"
"Stradă","Mavrogheni Nicolae","nr. 2-T","030182","3","București 37"
"Stradă","Pătrașcu Vodă","nr. 1-T","030183","3","București 37"
"Stradă","Pătrașcu Vodă","nr. 2-T","030184","3","București 37"
"Stradă","Băniei","nr. 1-T","030185","3","București 37"
"Stradă","Băniei","nr. 2-T","030186","3","București 37"
"Stradă","Șelimbăr","nr. 1-T","030187","3","București 37"
"Stradă","Șelimbăr","nr. 2-T","030188","3","București 37"
"Stradă","Sarmizegetusa","nr. 1-T","030191","3","București 37"
"Stradă","Sarmizegetusa","nr. 2-T","030192","3","București 37"
"Piață","Sfântul Gheorghe","","030193","3","București 37"
"Stradă","Bărăției","nr. 2","030196","3","București 37"
"Bulevard","Carol I","nr. 2-4","030163","3","București 37"
"Stradă","Bolintineanu Dimitrie, scriitor","nr. 1-7","030167","3","București 37"
"Stradă","Bolintineanu Dimitrie, scriitor","nr. 2-6","030168","3","București 37"
"Stradă","Slănic","nr. 1-T","030241","3","București 37"
"Stradă","Slănic","nr. 2-T","030242","3","București 37"
"Stradă","Scaune","","030243","3","București 37"
"Stradă","Colței","nr. 1-13","030244","3","București 37"
"Stradă","Colței","nr. 15-T","030245","3","București 37"
"Stradă","Colței","nr. 2-26","030246","3","București 37"
"Stradă","Colței","nr. 28-T","030247","3","București 37"
"Stradă","Ivo Andric","","030251","3","București 37"
"Stradă","Florescu Ion Emanoil, g-ral.","nr. 1-T","030252","3","București 37"
"Stradă","Florescu Ion Emanoil, g-ral.","nr. 2-T","030253","3","București 37"
"Stradă","Cavafii Vechi","nr. 1-T","030254","3","București 37"
"Stradă","Cavafii Vechi","nr. 2-T","030255","3","București 37"
"Stradă","Biserica Răsvan","","030256","3","București 37"
"Cale","Moșilor","nr. 65-99","020851","2","București 37"
"Cale","Moșilor","nr. 101-109","020852","2","București 37"
"Cale","Moșilor","nr. 111-121","020853","2","București 37"
"Bulevard","Carol I","nr. 24-32","020921","2","București 37"
"Bulevard","Carol I","nr. 34-44","020922","2","București 37"
"Bulevard","Carol I","nr. 46-52","020923","2","București 37"
"Bulevard","Carol I","nr. 54-56","020924","2","București 37"
"Bulevard","Carol I","nr. 58-64","020925","2","București 37"
"Stradă","Armenească","nr. 1-7","021041","2","București 37"
"Stradă","Armenească","nr. 2-10","021044","2","București 37"
"Stradă","Lacul Gorgova","","021052","2","București 37"
"Stradă","Cristian Radu","nr. 1-T","021053","2","București 37"
"Stradă","Cristian Radu","nr. 2-T","021054","2","București 37"
"Stradă","Caimatei","nr. 1-T","021055","2","București 37"
"Stradă","Caimatei","nr. 2-T","021056","2","București 37"
"Stradă","Bolintineanu Dimitrie, scriitor","nr. 9-T","021061","2","București 37"
"Stradă","Bolintineanu Dimitrie, scriitor","nr. 8-T","021062","2","București 37"
"Stradă","Sfinților","nr. 1-T","021063","2","București 37"
"Stradă","Sfinților","nr. 2-T","021064","2","București 37"
"Cale","Moșilor","nr. 96-126","020881","2","București 37"
"Cale","Moșilor","nr. 128-152","020882","2","București 37"
"Cale","Moșilor","nr. 154-160","020883","2","București 37"
